track,sample,lon,lat,pressure
Invest_AIGEFS,26,108.75,21.0,960.231
Invest_AIGEFS,26,108.5,22.0,964.12286
Invest_AIGEFS,26,145.0,14.0,970.2461
Invest_AIGEFS,26,142.25,14.75,967.2028
Invest_AIGEFS,26,139.5,15.0,964.2316
Invest_AIGEFS,26,136.5,15.75,964.47516
Invest_AIGEFS,26,133.5,16.0,957.692
Invest_AIGEFS,26,130.5,16.75,958.8225
Invest_AIGEFS,26,128.25,17.5,953.3702
Invest_AIGEFS,27,162.0,47.5,983.1195
Invest_AIGEFS,27,164.5,48.0,979.66376
Invest_AIGEFS,27,168.75,48.75,982.3526
Invest_AIGEFS,27,171.5,50.75,988.1049
Invest_AIGEFS,27,171.75,51.0,993.75024
Invest_AIGEFS,27,119.75,15.0,989.97925
Invest_AIGEFS,27,116.75,16.25,988.83673
Invest_AIGEFS,27,115.0,16.75,986.1633
Invest_AIGEFS,27,113.75,17.25,974.2648
Invest_AIGEFS,27,112.75,19.0,967.5273
Invest_AIGEFS,27,111.25,20.5,966.43787
Invest_AIGEFS,27,110.25,21.75,967.52734
Invest_AIGEFS,27,110.25,23.25,988.0065
Invest_AIGEFS,27,103.0,38.5,990.2558
Invest_AIGEFS,27,103.0,38.5,992.0873
Invest_AIGEFS,27,103.25,36.25,994.6918
Invest_AIGEFS,27,145.5,17.0,994.4359
Invest_AIGEFS,27,143.0,17.75,990.5321
Invest_AIGEFS,27,140.0,17.75,978.6172
Invest_AIGEFS,27,137.0,18.5,972.5117
Invest_AIGEFS,27,134.0,19.25,966.01764
Invest_AIGEFS,28,161.25,47.75,984.0315
Invest_AIGEFS,28,163.5,47.75,982.24365
Invest_AIGEFS,28,168.0,48.75,984.46326
Invest_AIGEFS,28,169.5,50.0,988.5837
Invest_AIGEFS,28,171.5,50.5,993.9289
Invest_AIGEFS,28,119.5,13.25,992.012
Invest_AIGEFS,28,117.25,14.25,985.05164
Invest_AIGEFS,28,115.5,15.75,978.2414
Invest_AIGEFS,28,113.25,17.25,973.9358
Invest_AIGEFS,28,111.75,18.75,971.2595
Invest_AIGEFS,28,110.0,19.75,971.1356
Invest_AIGEFS,28,108.75,21.25,973.10425
Invest_AIGEFS,28,149.5,11.75,974.0285
Invest_AIGEFS,28,147.0,13.0,974.41693
Invest_AIGEFS,28,144.0,14.25,973.3283
Invest_AIGEFS,28,140.25,14.75,971.72015
Invest_AIGEFS,28,136.0,15.75,971.0561
Invest_AIGEFS,28,133.0,16.25,966.9319
Invest_AIGEFS,28,129.75,16.75,965.4122
Invest_AIGEFS,28,127.5,17.0,958.6406
Invest_AIGEFS,28,125.0,18.25,960.43835
Invest_AIGEFS,29,161.75,48.0,983.258
Invest_AIGEFS,29,163.5,49.25,980.47015
Invest_AIGEFS,29,165.75,49.25,982.28094
Invest_AIGEFS,29,167.75,50.0,986.4373
Invest_AIGEFS,29,170.75,50.75,992.2875
Invest_AIGEFS,29,176.0,53.75,997.6133
Invest_AIGEFS,29,121.5,60.0,998.6929
Invest_AIGEFS,29,114.0,16.0,997.0678
Invest_AIGEFS,29,113.0,17.75,993.6989
Invest_AIGEFS,29,112.0,19.0,988.3883
Invest_AIGEFS,29,110.0,20.5,988.71985
Invest_AIGEFS,29,155.0,13.25,983.32587
Invest_AIGEFS,29,152.75,14.75,978.0364
Invest_AIGEFS,29,150.0,16.5,976.3539
Invest_AIGEFS,29,147.5,17.25,974.16943
Invest_AIGEFS,29,145.0,18.5,973.53485
Invest_AIGEFS,29,142.75,18.5,968.72845
Invest_AIGEFS,29,140.0,19.25,966.0735
Invest_AIGEFS,29,137.0,19.5,963.9748
Invest_AIGEFS,29,133.75,20.0,966.5742
Invest_AIGEFS,29,131.0,20.25,965.49976
Invest_AIGEFS,30,162.0,47.5,984.35126
Invest_AIGEFS,30,163.5,47.75,981.72314
Invest_AIGEFS,30,167.25,48.75,983.798
Invest_AIGEFS,30,168.25,50.5,987.83185
Invest_AIGEFS,30,169.5,50.5,992.9833
Invest_AIGEFS,30,118.0,15.75,997.25336
Invest_AIGEFS,30,115.5,16.5,993.8437
Invest_AIGEFS,30,115.0,16.75,988.7227
Invest_AIGEFS,30,114.0,18.0,981.82513
Invest_AIGEFS,30,113.5,19.5,974.92163
Invest_AIGEFS,30,112.25,21.0,964.9842
Invest_AIGEFS,30,112.25,22.75,971.9359
Invest_AIGEFS,30,150.0,12.25,975.71704
Invest_AIGEFS,30,147.5,12.75,976.38763
Invest_AIGEFS,30,144.25,13.5,975.7793
Invest_AIGEFS,30,140.25,14.25,976.2647
Invest_AIGEFS,30,135.75,14.75,975.07666
Invest_AIGEFS,30,131.5,14.75,973.6408
Invest_AIGEFS,30,128.25,15.0,968.9645
Invest_AIGEFS,30,125.5,15.75,964.70844
Invest_AIGEFS,30,122.75,16.25,966.49866
